0.01569,-0.003364,-0.005319
0.008914,-0.003934,0.00727
0.001764,-0.003115,0.013281
-0.000362,0.000773,0.010382
0.003917,0.007912,0.008985
0.002455,0.010805,0.009196
-0.001858,0.011283,0.004441
-0.004882,0.009491,0.000655
0.000922,0.005754,0.001491
0.010669,0.009048,-0.001283
0.014728,0.028325,-0.007674
0.03357,0.020555,-0.019455
0.035567,0.027658,-0.031957
0.027911,0.028903,-0.034815
0.018959,0.014691,-0.031555
0.000115,0.005233,-0.016941
-0.018873,-0.00744,0.005258
-0.027485,-0.016647,0.026437
-0.030658,-0.018708,0.037795
-0.025251,-0.017041,0.048991
-0.016295,-0.007257,0.057858
-0.010147,-0.014651,0.054793
-0.011639,-0.009599,0.05518
-0.01375,-0.005621,0.058857
-0.022848,-0.006862,0.054726
-0.027844,-0.009776,0.059319
-0.019303,-0.001068,0.070338
-0.004669,0.001119,0.076041
0.002226,0.001623,0.077159
-0.003005,-0.001203,0.081453
-0.021037,-0.01131,0.082686
-0.033223,-0.010516,0.062473
-0.005862,0.006251,0.026065
-0.001032,-0.001459,0.028249
-0.014194,-0.003129,0.035269
-0.012566,-0.009797,0.012567
-0.023288,-0.02729,-0.018022
-0.030341,-0.01744,-0.043817
-0.008626,-0.012276,-0.058724
0.018746,-0.025395,-0.13325
0.035338,-0.022757,-0.20307
0.031271,-0.013098,-0.17461
0.055371,-0.004595,-0.099342
0.066268,-0.022489,-0.012319
0.022001,-0.029592,0.028848
0.031543,-0.019552,-0.012067
0.043054,-0.02798,-0.053456
0.034983,-0.026913,-0.039138
0.028949,-0.019163,0.001378
0.023494,-0.00734,0.030693
0.007509,0.007079,0.046909
-0.012234,0.012471,0.062568
-0.030157,0.017495,0.075933
-0.029785,0.01793,0.075105
-0.034165,0.017572,0.0667
-0.038436,0.016226,0.059475
-0.031257,0.022803,0.042333
-0.027205,0.03155,0.034835
-0.02765,0.03745,0.040872
-0.031869,0.033785,0.045348
-0.036565,0.022259,0.036717
-0.037634,0.012252,0.01456
-0.036582,0.000211,-0.012009
-0.031763,-0.01088,-0.019747
-0.028006,-0.007132,-0.007074
-0.025718,0.007246,0.018064
-0.015628,0.009181,0.02671
-0.026057,0.020163,0.026222
-0.034364,0.020168,0.009287
-0.017505,0.015247,-0.009571
0.002098,0.012375,-0.003248
-0.005679,0.020266,0.011285
-0.011551,0.015865,0.006361
-0.005075,0.001807,-0.003023
-0.004456,-0.00181,-0.000909
-0.010332,0.001203,0.006175
-0.016637,0.003434,0.004509
-0.017512,-9.1e-05,-0.008031
-0.002566,0.003973,-0.020309
0.012826,0.012209,-0.023377
0.016982,0.016766,-0.026778
0.014362,0.017425,-0.031517
0.012397,0.010381,-0.036355
0.012063,-0.004437,-0.03284
0.015303,-0.01987,-0.017789
0.024543,-0.023326,-0.009397
0.02345,-0.022268,-0.007268
0.008616,-0.016925,-0.001691
-0.001941,-0.002131,-0.004645
-0.007786,0.015605,0.003672
-0.007186,0.023306,0.015856
-0.012118,0.021562,0.017235
-0.006732,0.022716,-0.00043
-0.002043,0.016285,-0.013556
-0.004933,-0.001282,-0.01231
-0.004816,-0.01394,-0.010503
-0.001575,-0.022184,-0.008655
