0.036483,-0.029496,0.020632
0.067307,-0.038284,0.029241
0.076935,-0.039423,0.021788
0.066339,-0.039321,0.006826
0.037685,-0.030543,-0.010317
0.00256,-0.025982,-0.019992
-0.029404,-0.022518,-0.023256
-0.040063,-0.021364,-0.023277
-0.037849,-0.012855,-0.025423
-0.040967,-0.005366,-0.029711
-0.045169,0.002128,-0.030799
-0.046235,0.002137,-0.0308
-0.048386,-0.002104,-0.033999
-0.040807,0.006368,-0.04254
-0.025724,0.020104,-0.05001
-0.012878,0.029582,-0.0436
0.00195,0.024118,-0.030755
0.012463,0.011232,-0.02004
0.011252,-0.004745,-0.016812
0.005805,-0.022809,-0.023194
-0.001626,-0.02274,-0.030679
-0.008995,-0.010957,-0.031779
-0.007808,0.006079,-0.028605
-0.003353,0.031613,-0.02544
-0.002093,0.057174,-0.023347
-0.005226,0.067852,-0.020169
-0.014795,0.070065,-0.023392
-0.019085,0.064777,-0.027659
-0.012845,0.046607,-0.024415
0.005132,0.027278,-0.023282
0.030614,0.013214,-0.021079
0.051883,0.006642,-0.017828
0.058307,0.010849,-0.01569
0.043413,0.021619,-0.007195
0.024301,0.034562,-0.005117
0.009485,0.046412,-0.0105
0.013833,0.055968,-0.011577
0.015966,0.05595,-0.011574
0.012668,0.04532,-0.009426
0.015778,0.036766,-0.005136
0.020068,0.040991,-0.003002
0.021223,0.049511,-0.007284
0.023475,0.059091,-0.015836
0.02774,0.056928,-0.019027
0.02871,0.046262,-0.016872
0.029634,0.032395,-0.010441
0.028371,0.013217,-0.001871
0.026022,-0.00702,0.008834
0.030196,-0.018774,0.008861
0.023783,-0.022977,0.004587
0.007773,-0.029229,-0.003969
-0.018829,-0.028996,-0.017892
-0.03146,-0.012898,-0.026481
-0.033423,0.013758,-0.021196
-0.038587,0.043622,-0.007381
-0.045925,0.069239,0.007506
-0.048066,0.075637,0.019233
-0.04498,0.060694,0.018197
-0.023812,0.032825,0.007609
0.010059,-0.010061,-0.007201
0.040801,-0.048652,-0.029495
0.055637,-0.066878,-0.039045
0.052523,-0.053003,-0.034805
0.037837,-0.013469,-0.022091
0.025281,0.028174,-0.005108
0.028676,0.061164,0.008717
0.041503,0.069573,0.017264
0.060649,0.059828,0.013045
0.073239,0.02883,0.00565
0.07199,0.001144,-0.002843
0.056884,-0.023234,-0.008163
0.035444,-0.037972,-0.011377
0.021683,-0.027197,-0.01569
0.014392,-0.005824,-0.016808
0.002737,0.00599,-0.013646
-0.004708,0.011375,-0.009399
-0.013207,0.015707,-0.009421
-0.018621,0.005097,-0.010479
-0.019765,-0.006612,-0.013663
-0.012438,-0.023723,-0.012552
0.003407,-0.043035,-0.011424
0.017097,-0.062334,-0.006029
0.020126,-0.082607,-0.003854
0.014765,-0.090014,-0.010254
0.008622,-0.066505,-0.024183
0.004706,-0.025975,-0.029598
-0.011055,0.005055,-0.028612
-0.031293,0.015865,-0.017992
-0.04633,0.007458,-0.011598
-0.056149,-0.022293,-0.015833
-0.053194,-0.056409,-0.021105
-0.042699,-0.07887,-0.022116
-0.033128,-0.082145,-0.021027
-0.020237,-0.068402,-0.01676
-0.010462,-0.040786,-0.007185
0.000376,-0.014245,0.001326
0.011201,0.008038,0.005576
0.019904,0.02715,0.002356
0.024232,0.031381,-0.002981
0.024158,0.022856,-0.001899
0.019755,0.005844,-0.001877
0.010034,-0.01112,-0.005067
0.002389,-0.031305,-0.001843
-0.007397,-0.047218,0.009908
-0.005308,-0.045115,0.022716
0.004398,-0.024959,0.034438
0.020567,-0.003781,0.035496
0.032522,0.01957,0.029072
0.036928,0.032327,0.021585
0.038016,0.032322,0.017318
0.030526,0.030251,0.018376
0.019744,0.020742,0.025846
0.002608,0.012359,0.025831
-0.008111,0.006054,0.025823
-0.013529,-0.004557,0.025833
-0.014548,-0.006666,0.013026
0.000433,-0.007844,0.00238
0.026105,0.000468,0.00241
0.041089,0.010992,0.00989
0.037852,0.013137,0.020555
0.018631,0.016483,0.029056
0.004754,0.015531,0.029034
-0.004885,0.008155,0.024761
-0.004979,-0.005694,0.021583
0.004594,-0.015354,0.01201
0.018481,-0.016529,0.0067
0.029229,-0.009155,0.002436
0.030466,0.012146,0.002401
0.020994,0.032462,0.008754
0.003967,0.043248,0.017246
-0.00787,0.035877,0.025778
-0.011202,0.019918,0.026868
-0.001776,-0.001472,0.027989
0.01204,-0.009043,0.026959
0.026061,0.002575,0.015222
0.027296,0.0143,0.00026
0.018877,0.022903,-0.009376
0.010319,0.02084,-0.008319
0.007028,0.010208,-0.007237
0.009003,-0.011118,-0.009331
0.008818,-0.035623,-0.011423
0.011846,-0.058025,-0.012446
0.007571,-0.056927,-0.009253
0.005447,-0.048396,0.00247
-0.000818,-0.028104,0.00776
-0.008121,-0.006734,0.008778
-0.012326,0.001823,0.009824
-0.012355,-0.000311,0.011962
-0.010268,-0.008849,0.007712
-0.002864,-0.017434,0.006672
-0.005028,-0.023805,0.00241
-0.007133,-0.024846,-0.005063
-0.023015,-0.016179,-0.01578
-0.041062,-0.005363,-0.020102
-0.050681,-0.004224,-0.014784
-0.052814,-0.002078,-0.011589
-0.045337,-0.001073,-0.011578
-0.037915,-0.007526,-0.012621
-0.028346,-0.015058,-0.017929
-0.014471,-0.021553,-0.029635
0.006853,-0.023859,-0.030662
0.018533,-0.026094,-0.023165
0.020661,-0.020794,-0.013564
0.008948,-0.013245,-0.006126
-0.007043,-0.007792,0.00024
-0.01985,-0.007687,0.001285
-0.032728,-0.01717,0.001279
-0.031694,-0.021439,0.001288
-0.015589,-0.014103,-0.007237
0.005997,0.010239,-0.017916
0.024234,0.022875,-0.017907
0.024152,0.015411,-0.013624
0.017582,0.000537,-0.004002
0.015191,-0.0229,0.009911
0.019367,-0.0304,0.016336
0.021528,-0.028283,0.0142
0.023818,-0.013376,0.006706
0.023978,0.002613,0.000274
0.019772,0.009043,-0.001879
0.019826,0.0165,-0.000824
0.020808,0.005835,-0.000803
0.016458,-0.003721,0.000273
0.015301,-0.014368,0.001358
0.01948,-0.023995,0.003516
0.013086,-0.025004,0.000305
0.000338,-0.022759,-0.007194
-0.013403,-0.006661,-0.007246
-0.029306,0.005192,-0.008362
-0.038822,0.019118,-0.003066
-0.036589,0.034013,0.001182
-0.033302,0.044642,0.001169
-0.036532,0.04147,0.002236
-0.041998,0.02553,0.003322
-0.048601,0.002139,0.006554
-0.050967,-0.021293,0.016197
-0.050084,-0.040485,0.022635
-0.041626,-0.049079,0.024799
-0.036209,-0.041658,0.020524
-0.039299,-0.029906,0.017295
-0.048716,-0.007448,0.016171
-0.068899,0.005502,0.019315
-0.08483,0.013096,0.01714
-0.080549,0.017319,0.021409
-0.068893,0.011888,0.02891
-0.059372,0.002219,0.03001
-0.050955,-0.010638,0.033249
-0.046791,-0.022394,0.03541
-0.04673,-0.018123,0.030064
-0.047659,-0.004255,0.0247
-0.042192,0.014879,0.028944
-0.034608,0.031863,0.033196
-0.024958,0.039241,0.035334
-0.021796,0.034953,0.036414
-0.02724,0.015828,0.027898
-0.035871,-0.004331,0.015108
-0.046653,-0.026603,0.002318
-0.056366,-0.046756,-0.007271
-0.06497,-0.06159,-0.016869
-0.062853,-0.071182,-0.028591
-0.049982,-0.071271,-0.042447
-0.040282,-0.064945,-0.052049
-0.03692,-0.047916,-0.057411
-0.044234,-0.029737,-0.059592
-0.066572,-0.023154,-0.062845
-0.086846,-0.026177,-0.067146
-0.099625,-0.032446,-0.082103
-0.10273,-0.033461,-0.10239
-0.090857,-0.027143,-0.12053
-0.082206,-0.019739,-0.13227
-0.072473,-0.003831,-0.13335
-0.07033,0.001475,-0.12695
-0.074682,-0.007013,-0.12374
-0.079058,-0.019761,-0.12267
-0.088753,-0.034589,-0.128
-0.092047,-0.051598,-0.13651
-0.092132,-0.065439,-0.14183
-0.080435,-0.076177,-0.1514
-0.059107,-0.075287,-0.14816
-0.046309,-0.069008,-0.13748
-0.043095,-0.065839,-0.13535
-0.038821,-0.066936,-0.13854
-0.05586,-0.068916,-0.14817
-0.081606,-0.091072,-0.15565
-0.10526,-0.11857,-0.16312
-0.11497,-0.13447,-0.16737
-0.10755,-0.13986,-0.16628
-0.10323,-0.1335,-0.16629
-0.10206,-0.12392,-0.1695
-0.10837,-0.11534,-0.1738
-0.12872,-0.12689,-0.17595
-0.14179,-0.15663,-0.17058
-0.13895,-0.19715,-0.16196
-0.11796,-0.24101,-0.16078
-0.075549,-0.2712,-0.15852
-0.01904,-0.27912,-0.16267
0.019514,-0.27409,-0.18289
0.035871,-0.2497,-0.21386
0.033155,-0.20702,-0.24276
0.01341,-0.15781,-0.26956
-0.010706,-0.11284,-0.28249
-0.03495,-0.081744,-0.29006
-0.050824,-0.063501,-0.28691
-0.057228,-0.057066,-0.27626
-0.077566,-0.060104,-0.26775
-0.12141,-0.071477,-0.26353
-0.18017,-0.085904,-0.27108
-0.21099,-0.069667,-0.27009
-0.20008,-0.028218,-0.25094
-0.13807,0.013839,-0.2082
-0.031429,0.048057,-0.14189
0.070659,0.047147,-0.075536
0.13101,0.018895,-0.027349
0.15297,-0.022881,-0.000546
0.14716,-0.079315,0.004881
0.13396,-0.13461,-0.005719
0.1293,-0.18891,-0.013103
0.12252,-0.23149,0.001907
0.10614,-0.26229,0.028618
0.084661,-0.26533,0.052069
0.055114,-0.22566,0.049813
0.011136,-0.14322,0.02398
-0.044459,-0.046826,-0.012578
-0.077636,0.052584,-0.046968
-0.082313,0.12616,-0.060982
-0.043679,0.1546,-0.052414
0.032909,0.13902,-0.030906
0.11892,0.097804,-0.013605
0.17618,0.050452,-0.01876
0.18135,0.008868,-0.043221
0.13849,-0.031242,-0.072044
0.10192,-0.073555,-0.08164
0.11763,-0.10779,-0.076215
0.19011,-0.10948,-0.055803
0.29152,-0.083705,-0.024718
0.38238,-0.042927,0.005255
0.41149,0.00156,0.024448
0.38082,0.03377,0.027546
0.3266,0.049136,0.02209
0.26272,0.054999,0.010226
0.21474,0.042624,-0.007984
0.19766,0.028922,-0.019733
0.19235,0.0311,-0.022948
0.19556,0.031074,-0.022942
0.21388,0.057546,-0.011211
0.22908,0.10002,0.009026
0.23136,0.12768,0.028202
0.22824,0.14474,0.045249
0.22178,0.1437,0.060184
0.21091,0.11821,0.063413
0.20961,0.086254,0.063467
0.20088,0.059683,0.063499
0.18164,0.048126,0.054951
0.15926,0.047245,0.051717
0.1584,0.083458,0.071939
0.18221,0.15567,0.12096
0.21768,0.23202,0.19242
0.24993,0.30095,0.25641
0.29278,0.34744,0.29696
0.34732,0.36617,0.30023
0.39299,0.33596,0.29395
0.43406,0.27168,0.29948
0.46415,0.16594,0.30185
0.47375,0.039041,0.3117
0.41937,-0.083067,0.32356
0.30459,-0.1631,0.31922
0.17236,-0.16838,0.29659
0.07054,-0.10891,0.26962
0.002006,-0.027321,0.23627
-0.078375,0.045835,0.20612
-0.19729,0.093742,0.16634
-0.34411,0.11844,0.12227
-0.49234,0.10159,0.079351
-0.61832,0.064311,0.036502
-0.69857,0.028757,0.023616
-0.70203,0.007455,0.041794
-0.59202,0.054448,0.093137
-0.3879,0.14327,0.16805
-0.1806,0.22674,0.22806
-0.040782,0.2522,0.25921
0.020682,0.20799,0.2722
0.047839,0.13637,0.27451
0.057879,0.064902,0.27891
0.040239,-0.00422,0.2822
-0.000891,-0.079536,0.27906
-0.055853,-0.14941,0.27695
-0.097919,-0.20126,0.28121
-0.13849,-0.202,0.28541
-0.19889,-0.14822,0.28734
-0.26973,-0.068781,0.28708
-0.32989,0.014847,0.28255
-0.36118,0.09717,0.26847
-0.33823,0.15879,0.25986
-0.2602,0.17521,0.2557
-0.14425,0.13272,0.24636
-0.022061,0.055009,0.22323
0.077566,-0.037437,0.20862
0.1293,-0.11883,0.18857
0.14405,-0.15195,0.16836
0.13993,-0.1455,0.14806
0.12012,-0.10268,0.12447
0.080177,-0.038401,0.1072
0.01896,0.038836,0.097355
-0.046609,0.11077,0.096047
-0.10502,0.14535,0.09802
-0.14871,0.14891,0.091533
-0.16158,0.12775,0.073383
-0.15008,0.082921,0.049999
-0.13326,0.040178,0.031958
-0.12056,0.021968,0.022405
-0.10454,0.022921,0.022412
-0.088407,0.0409,0.025611
-0.073319,0.063147,0.030935
-0.065728,0.079068,0.031987
-0.060377,0.076909,0.026654
-0.069999,0.057835,-1.50E-05
-0.089136,0.046304,-0.032049
-0.10513,0.036863,-0.049139
-0.10626,0.026232,-0.052336
-0.10215,0.011271,-0.043763
-0.10359,-0.027092,-0.030889
-0.1114,-0.069652,-0.030827
-0.10106,-0.11023,-0.02967
-0.064842,-0.12331,-0.039191
0.028207,-0.10168,-0.049742
0.17256,-0.062379,-0.050629
0.34862,-0.049994,-0.033267
0.53283,-0.093075,-0.028602
0.66863,-0.2018,-0.048456
0.73159,-0.35998,-0.089697
0.6848,-0.51936,-0.16208
0.54145,-0.62571,-0.25714
0.35504,-0.64432,-0.34816
0.16169,-0.56703,-0.39026
-0.028225,-0.43333,-0.39082
-0.20207,-0.27741,-0.36792
-0.31077,-0.1167,-0.35344
-0.33202,0.022016,-0.36333
-0.26487,0.12806,-0.39436
-0.12327,0.20152,-0.42946
0.058478,0.23944,-0.45267
0.21942,0.21148,-0.46408
0.31778,0.10624,-0.45946
0.37283,-0.072185,-0.44517
0.41497,-0.25478,-0.41596
0.43085,-0.38281,-0.38368
0.37257,-0.458,-0.37084
0.19542,-0.48102,-0.39886
-0.066346,-0.43192,-0.46131
-0.33717,-0.30922,-0.5175
-0.51605,-0.13724,-0.52985
-0.56816,0.046425,-0.4833
-0.48313,0.20014,-0.38629
-0.26955,0.30373,-0.26228
-0.024362,0.3389,-0.16371
0.1638,0.2787,-0.12272
0.2769,0.135,-0.13935
0.33735,-0.065801,-0.17944
0.36049,-0.26628,-0.21961
0.38086,-0.39537,-0.23322
0.41872,-0.43623,-0.18719
0.44748,-0.38966,-0.10396
0.4498,-0.30347,-0.001641
0.40092,-0.22218,0.086725
0.31478,-0.15971,0.13023
0.22979,-0.11851,0.12467
0.15339,-0.089084,0.089271
0.091047,-0.052275,0.027188
0.047923,-0.011366,-0.031666
0.01421,0.012405,-0.079799
-0.006838,0.030702,-0.10761
-0.004547,0.058375,-0.094843
0.001911,0.085993,-0.061791
0.005272,0.12536,-0.0309
0.000217,0.17438,-0.006435
-0.006054,0.1968,0.003122
-0.003939,0.18507,-0.011798
0.012789,0.12955,-0.031951
0.064662,0.073704,-0.038161
0.12619,0.044401,-0.01452
0.17074,0.040789,0.032529
0.17812,0.056647,0.080555
0.14502,0.068596,0.1093
0.10457,0.081693,0.11776
0.060804,0.084177,0.12515
0.015991,0.086673,0.12934
-0.013805,0.0997,0.1346
-0.015798,0.11462,0.13564
0.000218,0.10811,0.12287
0.028931,0.077003,0.092021
0.072496,0.044693,0.076142
0.10436,0.030553,0.086904
0.12464,0.052728,0.12106
0.11733,0.098566,0.16259
0.073787,0.14047,0.18379
0.030329,0.17385,0.1826
0.001719,0.18583,0.16224
0.000796,0.19118,0.14195
0.039378,0.22069,0.15478
0.12172,0.27749,0.20607
0.22326,0.34584,0.27977
0.30419,0.37706,0.35991
0.35924,0.36162,0.42301
0.37453,0.29539,0.46052
0.31495,0.17654,0.44995
0.17124,0.038211,0.37522
-0.03832,-0.073988,0.28433
-0.29229,-0.11446,0.22739
-0.54154,-0.064452,0.22367
-0.71924,0.028598,0.27656
-0.74772,0.1289,0.37134
-0.62169,0.19598,0.45256
-0.39668,0.20155,0.48496
-0.1733,0.10703,0.46311
-0.03878,-0.059179,0.39425
-0.021583,-0.22866,0.31132
-0.0818,-0.32188,0.25588
-0.15855,-0.31375,0.23972
