-0.004208,-0.013412,-0.006992
0.002725,-0.01007,0.002445
0.004733,-0.007829,0.006142
0.004802,-0.008013,0.006856
0.005797,-0.00629,0.008328
0.003108,-0.010299,0.007115
-0.00187,-0.016434,0.003621
-0.00662,-0.01749,0.003112
-0.011966,-0.020375,0.00618
-0.013993,-0.027098,0.006911
-0.018065,-0.028285,0.007123
-0.018543,-0.026635,0.010598
-0.015048,-0.025228,0.008746
-0.012221,-0.024345,0.006467
-0.009843,-0.024188,0.007259
-0.007222,-0.025922,0.004999
-0.010975,-0.025785,0.004593
-0.017308,-0.019316,0.009939
-0.020912,-0.01199,0.012413
-0.019874,-0.007964,0.011394
-0.014441,-0.006456,0.012494
-0.01169,-0.007425,0.018042
-0.009537,-0.00947,0.020202
-0.006779,-0.014092,0.018199
-0.010956,-0.018918,0.025405
-0.014936,-0.01978,0.030817
-0.014011,-0.016667,0.029118
-0.013929,-0.009954,0.031262
-0.009647,-0.007471,0.03413
-0.001167,-0.01058,0.028287
0.007252,-0.013044,0.021553
0.01034,-0.015913,0.017634
0.010577,-0.018174,0.018305
0.008852,-0.022815,0.016305
0.003475,-0.021992,0.012461
-0.004389,-0.016823,0.008216
-0.010102,-0.01279,0.00651
-0.010788,-0.010013,0.004996
-0.006954,-0.010553,0.003362
-0.000924,-0.00944,0.004715
0.005582,-0.008975,0.008618
0.010229,-0.009404,0.01305
0.017301,-0.007732,0.016683
0.021423,-0.009393,0.015007
0.021141,-0.008949,0.009853
0.019951,-0.005033,0.011005
0.019294,0.000249,0.010401
0.021243,0.001838,0.010254
0.023869,0.001187,0.005608
0.019772,0.003781,0.006021
0.013531,0.00215,0.00396
0.010271,-0.002102,-0.001656
0.007786,-0.001697,-0.000399
0.011067,0.002266,0.001519
0.013214,0.007943,0.000875
0.012785,0.013973,0.003613
0.009433,0.016476,0.003241
0.000928,0.012589,0.005948
-0.007005,0.005398,0.007663
-0.013545,-0.005517,0.005809
-0.012082,-0.014403,0.004931
-0.009054,-0.019259,0.007354
-0.00733,-0.024458,0.007191
